ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
0,27.0,Company Invited,1,13.0,Large Business,Male,4.0,Deluxe,5.0,Divorced,6.0,0,3,0,Manager,22347.0,3.0
0,49.0,Company Invited,1,24.0,Salaried,Male,3.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,21804.0,4.0
0,36.0,Company Invited,1,16.0,Small Business,Male,3.0,Basic,3.0,Married,2.0,1,3,1,Executive,22347.0,2.0
0,40.0,Self Enquiry,1,25.0,Small Business,Male,3.0,Deluxe,3.0,Divorced,1.0,1,2,1,Manager,17741.0,3.0
1,38.0,Self Enquiry,1,35.0,Small Business,Male,3.0,Deluxe,5.0,Divorced,1.0,1,3,0,Manager,21673.0,4.0
1,29.0,Self Enquiry,3,33.0,Small Business,Female,3.0,Standard,3.0,Divorced,2.0,0,3,1,Senior Manager,22639.0,3.0
0,22.0,Self Enquiry,1,11.0,Salaried,Male,2.0,Basic,4.0,Married,2.0,1,4,0,Executive,17328.0,2.0
0,36.0,Company Invited,1,24.0,Small Business,Female,3.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,17153.0,5.0
0,40.0,Company Invited,1,13.0,Salaried,Male,4.0,Deluxe,3.0,Divorced,1.0,0,5,1,Manager,19876.0,3.0
0,46.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Standard,5.0,Married,1.0,0,2,0,Senior Manager,24396.0,3.0
1,32.0,Self Enquiry,3,10.0,Small Business,Male,5.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,25400.0,3.0
0,30.0,Company Invited,1,6.0,Salaried,Male,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23474.0,3.0
0,27.0,Company Invited,3,26.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,24981.0,3.0
0,51.0,Self Enquiry,1,14.0,Salaried,Male,4.0,Standard,4.0,Divorced,6.0,0,3,1,Senior Manager,27490.0,3.0
1,30.0,Self Enquiry,1,9.0,Large Business,Female,3.0,Basic,5.0,Unmarried,6.0,1,4,1,Executive,17657.0,3.0
0,41.0,Self Enquiry,3,12.0,Salaried,Female,3.0,Standard,3.0,Unmarried,4.0,1,2,0,Senior Manager,28591.0,4.0
1,30.0,Company Invited,3,32.0,Small Business,Female,4.0,Deluxe,5.0,Unmarried,6.0,0,2,0,Manager,21696.0,3.0
1,29.0,Self Enquiry,1,6.0,Large Business,Male,3.0,Basic,3.0,Unmarried,1.0,0,2,0,Executive,17058.0,2.0
0,45.0,Company Invited,3,12.0,Small Business,Female,4.0,Standard,3.0,Unmarried,7.0,0,4,1,Senior Manager,23865.0,2.0
0,54.0,Self Enquiry,3,9.0,Small Business,Female,3.0,Deluxe,5.0,Divorced,3.0,0,4,1,Manager,20940.0,3.0
0,36.0,Self Enquiry,1,11.0,Salaried,Male,3.0,Deluxe,4.0,Unmarried,1.0,0,2,0,Manager,20914.0,5.0
0,33.0,Self Enquiry,1,10.0,Small Business,Female,4.0,Basic,4.0,Divorced,7.0,0,4,0,Executive,17622.0,2.0
0,37.0,Company Invited,1,17.0,Salaried,Male,3.0,Standard,3.0,Married,2.0,1,3,0,Senior Manager,27185.0,3.0
0,38.0,Self Enquiry,3,9.0,Salaried,Male,3.0,Standard,3.0,Married,1.0,0,2,1,Senior Manager,25609.0,4.0
0,31.0,Self Enquiry,1,13.0,Small Business,Male,5.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,22347.0,2.0
0,59.0,Self Enquiry,1,9.0,Salaried,Male,4.0,Basic,3.0,Divorced,4.0,0,3,0,Executive,17177.0,4.0
0,37.0,Company Invited,3,10.0,Small Business,Male,3.0,Basic,3.0,Married,5.0,0,4,1,Executive,17177.0,2.0
0,29.0,Company Invited,3,6.0,Small Business,Female,3.0,Standard,3.0,Divorced,2.0,0,3,1,Senior Manager,22918.0,2.0
0,35.0,Company Invited,3,6.0,Small Business,Female,3.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23789.0,3.0
1,29.0,Self Enquiry,1,24.0,Small Business,Male,4.0,Basic,3.0,Unmarried,2.0,1,3,0,Executive,17389.0,3.0
0,52.0,Self Enquiry,1,8.0,Salaried,Female,4.0,Basic,3.0,Unmarried,1.0,0,3,0,Executive,18212.0,2.0
0,42.0,Self Enquiry,1,10.0,Large Business,Male,3.0,King,3.0,Divorced,2.0,0,2,0,VP,34232.0,3.0
0,59.0,Self Enquiry,2,12.0,Small Business,Male,3.0,Basic,3.0,Divorced,1.0,0,4,1,Executive,17267.0,2.0
0,50.0,Self Enquiry,3,6.0,Small Business,Female,3.0,King,3.0,Married,4.0,0,2,1,VP,34517.0,4.0
1,33.0,Self Enquiry,1,20.0,Small Business,Male,3.0,Basic,3.0,Divorced,6.0,1,2,0,Executive,17436.0,3.0
0,43.0,Self Enquiry,3,22.0,Small Business,Female,3.0,Super Deluxe,3.0,Divorced,6.0,1,3,0,AVP,31064.0,4.0
1,33.0,Self Enquiry,1,8.0,Salaried,Female,3.0,Basic,5.0,Divorced,1.0,0,3,1,Executive,17707.0,2.0
0,52.0,Company Invited,3,8.0,Salaried,Male,4.0,King,3.0,Unmarried,2.0,1,2,1,VP,34068.0,5.0
0,36.0,Self Enquiry,3,10.0,Salaried,Female,3.0,Basic,4.0,Divorced,3.0,0,3,1,Executive,22347.0,2.0
1,36.0,Self Enquiry,1,6.0,Salaried,Male,4.0,Basic,3.0,Unmarried,1.0,1,5,1,Executive,22347.0,3.0
0,39.0,Self Enquiry,1,6.0,Small Business,Female,3.0,Basic,3.0,Married,1.0,0,3,0,Executive,17232.0,4.0
0,32.0,Company Invited,3,13.0,Small Business,Male,3.0,Deluxe,3.0,Divorced,1.0,0,4,1,Manager,22347.0,5.0
0,41.0,Self Enquiry,1,25.0,Salaried,Male,3.0,Deluxe,5.0,Married,3.0,0,2,1,Manager,18072.0,2.0
0,40.0,Self Enquiry,1,30.0,Large Business,Male,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,18319.0,4.0
0,45.0,Self Enquiry,1,6.0,Salaried,Male,2.0,King,3.0,Divorced,1.0,0,4,1,VP,34202.0,5.0
0,31.0,Company Invited,1,9.0,Small Business,Male,3.0,Standard,3.0,Married,1.0,0,4,1,Senior Manager,28675.0,5.0
0,33.0,Self Enquiry,1,11.0,Salaried,Female,4.0,Basic,3.0,Divorced,2.0,0,2,0,Executive,17911.0,5.0
0,34.0,Self Enquiry,1,8.0,Salaried,Male,4.0,Deluxe,5.0,Divorced,7.0,0,4,0,Manager,20957.0,3.0
0,36.0,Self Enquiry,1,6.0,Small Business,Female,4.0,Basic,5.0,Divorced,3.0,0,4,1,Executive,22347.0,3.0
0,45.0,Company Invited,1,13.0,Salaried,Male,2.0,Deluxe,3.0,Divorced,5.0,0,2,0,Manager,21434.0,5.0
1,37.0,Company Invited,1,16.0,Small Business,Male,3.0,Standard,3.0,Married,7.0,0,3,1,Senior Manager,25048.0,5.0
0,39.0,Company Invited,1,8.0,Large Business,Female,3.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,25938.0,4.0
0,29.0,Self Enquiry,1,21.0,Salaried,Male,3.0,Basic,3.0,Unmarried,2.0,0,3,0,Executive,17340.0,2.0
0,42.0,Self Enquiry,1,23.0,Salaried,Female,2.0,Deluxe,5.0,Unmarried,4.0,1,2,0,Manager,21545.0,2.0
0,29.0,Self Enquiry,3,26.0,Small Business,Male,3.0,Deluxe,3.0,Married,3.0,0,2,1,Manager,21931.0,3.0
0,25.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,19898.0,4.0
0,42.0,Self Enquiry,1,8.0,Small Business,Female,4.0,Basic,5.0,Married,1.0,1,4,1,Executive,17593.0,2.0
0,40.0,Self Enquiry,1,8.0,Small Business,Male,3.0,King,3.0,Married,1.0,0,5,0,VP,34436.0,2.0
0,51.0,Self Enquiry,1,6.0,Salaried,Male,3.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,17723.0,3.0
1,36.0,Company Invited,1,35.0,Small Business,Male,4.0,Basic,4.0,Unmarried,1.0,0,3,1,Executive,18479.0,5.0
0,32.0,Company Invited,1,13.0,Salaried,Male,2.0,Basic,4.0,Divorced,2.0,0,2,0,Executive,17794.0,4.0
0,38.0,Company Invited,3,8.0,Salaried,Male,4.0,Deluxe,3.0,Divorced,4.0,0,5,1,Manager,20249.0,3.0
0,32.0,Self Enquiry,1,8.0,Large Business,Male,4.0,Deluxe,5.0,Unmarried,5.0,0,4,0,Manager,17176.0,3.0
0,46.0,Self Enquiry,3,8.0,Large Business,Female,5.0,Super Deluxe,4.0,Divorced,4.0,1,5,1,AVP,31872.0,5.0
1,36.0,Self Enquiry,1,8.0,Salaried,Male,3.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,18485.0,4.0
0,29.0,Self Enquiry,3,8.0,Small Business,Male,4.0,Deluxe,4.0,Divorced,3.0,0,4,0,Manager,21644.0,4.0
0,31.0,Self Enquiry,1,29.0,Small Business,Male,4.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,20582.0,4.0
0,36.0,Company Invited,1,11.0,Salaried,Male,2.0,Deluxe,5.0,Married,2.0,0,5,1,Manager,22347.0,3.0
0,45.0,Self Enquiry,1,26.0,Small Business,Male,3.0,Super Deluxe,3.0,Divorced,1.0,1,3,0,AVP,28496.0,3.0
0,36.0,Self Enquiry,1,12.0,Salaried,Male,3.0,Basic,3.0,Divorced,1.0,0,5,1,Executive,18210.0,3.0
0,55.0,Self Enquiry,1,6.0,Small Business,Male,3.0,King,5.0,Unmarried,1.0,1,2,1,VP,34045.0,2.0
1,47.0,Company Invited,1,35.0,Salaried,Male,3.0,Standard,4.0,Divorced,2.0,1,3,1,Senior Manager,26849.0,2.0
0,28.0,Self Enquiry,1,15.0,Small Business,Male,3.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,17070.0,4.0
0,37.0,Self Enquiry,3,12.0,Small Business,Male,3.0,Deluxe,3.0,Divorced,5.0,0,3,0,Manager,21502.0,3.0
0,21.0,Self Enquiry,1,9.0,Small Business,Male,4.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,18230.0,4.0
0,37.0,Company Invited,1,6.0,Small Business,Female,3.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,28603.0,1.0
0,35.0,Self Enquiry,1,28.0,Salaried,Female,2.0,Standard,4.0,Married,1.0,0,5,1,Senior Manager,26996.0,4.0
0,38.0,Self Enquiry,3,13.0,Small Business,Female,2.0,Deluxe,5.0,Married,2.0,1,3,0,Manager,20605.0,2.0
0,26.0,Company Invited,1,6.0,Salaried,Female,3.0,Deluxe,4.0,Married,2.0,0,5,0,Manager,21397.0,3.0
0,50.0,Self Enquiry,1,10.0,Salaried,Male,3.0,King,4.0,Married,4.0,0,5,1,VP,34144.0,3.0
0,53.0,Self Enquiry,1,9.0,Small Business,Male,3.0,Super Deluxe,3.0,Divorced,4.0,1,5,0,AVP,32584.0,2.0
0,42.0,Self Enquiry,3,6.0,Salaried,Male,3.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,19907.0,2.0
0,29.0,Company Invited,3,13.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,2.0,0,2,0,Manager,19554.0,2.0
0,55.0,Self Enquiry,1,26.0,Large Business,Male,3.0,Deluxe,3.0,Divorced,4.0,1,2,1,Manager,20415.0,3.0
0,26.0,Company Invited,1,13.0,Small Business,Male,3.0,Deluxe,5.0,Divorced,2.0,1,3,1,Manager,19741.0,3.0
0,37.0,Self Enquiry,1,6.0,Salaried,Female,3.0,Basic,3.0,Unmarried,2.0,0,2,1,Executive,17115.0,3.0
1,44.0,Company Invited,1,30.0,Salaried,Male,3.0,Basic,3.0,Married,4.0,1,5,0,Executive,18161.0,3.0
0,38.0,Self Enquiry,1,29.0,Salaried,Male,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,20745.0,2.0
1,26.0,Self Enquiry,1,22.0,Small Business,Male,3.0,Basic,4.0,Married,3.0,1,2,1,Executive,17373.0,3.0
0,28.0,Self Enquiry,1,14.0,Salaried,Female,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,18310.0,4.0
0,49.0,Company Invited,1,16.0,Salaried,Female,3.0,King,5.0,Unmarried,1.0,1,3,0,VP,33665.0,2.0
0,36.0,Self Enquiry,1,13.0,Large Business,Male,3.0,Deluxe,4.0,Unmarried,5.0,0,2,1,Manager,19485.0,1.0
0,31.0,Company Invited,3,11.0,Small Business,Female,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,17789.0,3.0
1,26.0,Self Enquiry,3,10.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,2.0,1,2,1,Manager,20828.0,3.0
0,37.0,Company Invited,1,15.0,Small Business,Male,3.0,Basic,3.0,Divorced,2.0,1,2,0,Executive,17326.0,2.0
0,42.0,Company Invited,3,32.0,Small Business,Female,3.0,Super Deluxe,4.0,Divorced,6.0,0,3,1,AVP,28525.0,5.0
1,18.0,Self Enquiry,1,9.0,Salaried,Male,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,16420.0,2.0
0,35.0,Self Enquiry,3,22.0,Small Business,Male,3.0,Standard,4.0,Divorced,1.0,0,2,1,Senior Manager,23020.0,5.0
0,36.0,Company Invited,1,24.0,Salaried,Male,2.0,Basic,3.0,Divorced,5.0,0,5,0,Executive,18688.0,2.0
0,51.0,Self Enquiry,1,8.0,Small Business,Male,5.0,Deluxe,4.0,Married,6.0,0,2,0,Manager,20482.0,2.0
0,41.0,Self Enquiry,3,8.0,Salaried,Male,3.0,Super Deluxe,4.0,Unmarried,2.0,0,3,1,AVP,31015.0,2.0
0,18.0,Self Enquiry,3,16.0,Small Business,Female,4.0,Basic,3.0,Unmarried,2.0,0,2,1,Executive,16200.0,5.0
0,28.0,Self Enquiry,1,22.0,Small Business,Male,2.0,Deluxe,5.0,Unmarried,1.0,0,5,0,Manager,20661.0,5.0
0,31.0,Self Enquiry,3,13.0,Large Business,Male,2.0,Deluxe,3.0,Divorced,5.0,0,2,1,Manager,21929.0,3.0
0,39.0,Self Enquiry,1,6.0,Small Business,Male,2.0,Standard,3.0,Married,1.0,0,3,1,Senior Manager,24613.0,2.0
0,36.0,Company Invited,1,30.0,Salaried,Female,3.0,Deluxe,4.0,Divorced,1.0,0,3,0,Manager,20674.0,2.0
0,32.0,Self Enquiry,3,13.0,Salaried,Male,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,20484.0,5.0
0,38.0,Self Enquiry,1,31.0,Salaried,Female,4.0,Standard,4.0,Divorced,4.0,0,3,1,Senior Manager,27061.0,2.0
0,58.0,Company Invited,1,6.0,Salaried,Male,5.0,Deluxe,3.0,Married,3.0,1,2,1,Manager,20660.0,3.0
0,31.0,Self Enquiry,1,13.0,Large Business,Male,3.0,Basic,3.0,Divorced,1.0,1,4,0,Executive,19821.0,3.0
0,31.0,Self Enquiry,2,8.0,Salaried,Male,4.0,Deluxe,5.0,Divorced,4.0,0,3,0,Manager,21410.0,4.0
0,45.0,Company Invited,1,13.0,Salaried,Male,3.0,Standard,5.0,Married,2.0,0,2,1,Senior Manager,20210.0,5.0
0,31.0,Self Enquiry,1,8.0,Salaried,Male,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,17695.0,3.0
0,33.0,Company Invited,1,11.0,Salaried,Female,3.0,Standard,4.0,Divorced,7.0,0,3,1,Senior Manager,26878.0,5.0
0,39.0,Self Enquiry,1,16.0,Small Business,Male,3.0,Super Deluxe,5.0,Divorced,2.0,1,3,1,AVP,32068.0,3.0
0,43.0,Company Invited,1,16.0,Salaried,Female,3.0,Basic,3.0,Unmarried,1.0,0,5,0,Executive,17455.0,3.0
0,49.0,Self Enquiry,1,6.0,Large Business,Female,4.0,Super Deluxe,3.0,Unmarried,1.0,1,3,1,AVP,28964.0,2.0
1,52.0,Self Enquiry,1,14.0,Small Business,Male,4.0,Deluxe,4.0,Divorced,3.0,0,2,1,Manager,19941.0,3.0
0,27.0,Self Enquiry,1,11.0,Salaried,Female,3.0,Basic,4.0,Unmarried,2.0,1,3,0,Executive,17478.0,3.0
0,32.0,Self Enquiry,3,14.0,Large Business,Female,4.0,Deluxe,4.0,Divorced,2.0,1,2,1,Manager,20228.0,3.0
0,27.0,Self Enquiry,3,13.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,2.0,1,4,1,Manager,22347.0,5.0
0,31.0,Self Enquiry,3,13.0,Small Business,Male,3.0,Deluxe,3.0,Married,5.0,0,2,0,Manager,22547.0,3.0
0,32.0,Self Enquiry,1,8.0,Small Business,Female,4.0,Deluxe,3.0,Unmarried,1.0,0,3,1,Manager,20055.0,5.0
1,36.0,Self Enquiry,1,8.0,Small Business,Male,5.0,Basic,3.0,Divorced,6.0,1,3,1,Executive,18464.0,2.0
0,30.0,Self Enquiry,1,34.0,Small Business,Female,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,20775.0,5.0
0,31.0,Company Invited,1,13.0,Salaried,Female,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,23943.0,3.0
0,39.0,Company Invited,1,5.0,Small Business,Male,4.0,King,3.0,Divorced,2.0,0,5,1,VP,34272.0,3.0
1,39.0,Self Enquiry,3,9.0,Small Business,Female,3.0,Deluxe,3.0,Divorced,5.0,1,4,1,Manager,20238.0,3.0
0,33.0,Company Invited,3,13.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,4.0,0,3,1,Manager,19682.0,3.0
0,47.0,Self Enquiry,1,11.0,Salaried,Male,3.0,King,3.0,Divorced,5.0,0,2,0,VP,33300.0,3.0
0,43.0,Company Invited,1,16.0,Salaried,Female,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,20257.0,2.0
0,27.0,Company Invited,3,6.0,Small Business,Male,3.0,Deluxe,4.0,Divorced,1.0,1,2,0,Manager,21349.0,5.0
0,54.0,Company Invited,1,13.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,4.0,0,4,1,Manager,19869.0,2.0
0,43.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Standard,5.0,Divorced,1.0,0,5,1,Senior Manager,24985.0,2.0
0,36.0,Self Enquiry,1,14.0,Salaried,Male,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,18697.0,3.0
0,40.0,Self Enquiry,3,6.0,Small Business,Male,5.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,22457.0,2.0
1,29.0,Self Enquiry,1,14.0,Salaried,Male,5.0,Basic,5.0,Divorced,2.0,1,3,1,Executive,17119.0,4.0
0,36.0,Self Enquiry,1,15.0,Salaried,Male,4.0,Basic,3.0,Unmarried,1.0,0,2,1,Executive,22347.0,1.0
0,30.0,Self Enquiry,3,11.0,Small Business,Female,4.0,Deluxe,3.0,Married,2.0,0,2,0,Manager,21118.0,1.0
0,27.0,Self Enquiry,3,14.0,Small Business,Female,3.0,Deluxe,4.0,Divorced,2.0,0,2,0,Manager,21214.0,2.0
0,37.0,Self Enquiry,1,11.0,Small Business,Male,3.0,Deluxe,3.0,Married,1.0,0,3,0,Manager,21347.0,3.0
0,38.0,Self Enquiry,1,21.0,Salaried,Male,4.0,Standard,3.0,Married,1.0,1,5,1,Senior Manager,26510.0,4.0
0,31.0,Self Enquiry,1,13.0,Small Business,Female,3.0,Standard,3.0,Unmarried,2.0,1,4,1,Senior Manager,22143.0,3.0
0,29.0,Self Enquiry,3,16.0,Small Business,Female,4.0,Deluxe,4.0,Married,2.0,1,5,0,Manager,23268.0,3.0
0,35.0,Self Enquiry,1,11.0,Large Business,Male,3.0,Standard,4.0,Unmarried,1.0,0,3,0,Senior Manager,23095.0,3.0
0,23.0,Self Enquiry,1,32.0,Salaried,Male,3.0,Basic,3.0,Married,2.0,0,2,1,Executive,17904.0,3.0
0,41.0,Self Enquiry,1,12.0,Small Business,Male,4.0,Deluxe,4.0,Unmarried,7.0,1,3,1,Manager,21032.0,3.0
0,47.0,Company Invited,3,10.0,Small Business,Male,3.0,Deluxe,3.0,Unmarried,4.0,0,4,0,Manager,17976.0,3.0
0,42.0,Self Enquiry,1,29.0,Salaried,Female,3.0,Super Deluxe,3.0,Unmarried,3.0,0,3,0,AVP,30992.0,2.0
0,29.0,Company Invited,3,13.0,Salaried,Male,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,19649.0,4.0
0,42.0,Self Enquiry,2,8.0,Large Business,Male,3.0,Basic,3.0,Married,1.0,1,4,1,Executive,17696.0,2.0
0,32.0,Self Enquiry,1,8.0,Small Business,Female,3.0,Basic,4.0,Divorced,2.0,0,4,0,Executive,17370.0,3.0
0,48.0,Self Enquiry,3,35.0,Small Business,Female,3.0,Standard,3.0,Divorced,4.0,0,4,0,Senior Manager,27504.0,3.0
0,37.0,Self Enquiry,1,12.0,Small Business,Male,2.0,Deluxe,5.0,Married,5.0,1,3,1,Manager,20974.0,3.0
0,30.0,Company Invited,3,13.0,Large Business,Female,3.0,Deluxe,3.0,Divorced,1.0,1,3,1,Manager,19736.0,2.0
0,26.0,Self Enquiry,3,6.0,Salaried,Male,3.0,Deluxe,3.0,Divorced,2.0,0,5,1,Manager,20296.0,2.0
0,42.0,Self Enquiry,1,8.0,Salaried,Male,4.0,Deluxe,3.0,Unmarried,4.0,0,2,0,Manager,21781.0,4.0
1,21.0,Company Invited,3,6.0,Large Business,Female,4.0,Basic,4.0,Unmarried,2.0,1,5,1,Executive,17174.0,3.0
0,36.0,Company Invited,3,6.0,Small Business,Female,3.0,Deluxe,3.0,Unmarried,5.0,0,2,1,Manager,21653.0,3.0
0,36.0,Company Invited,3,9.0,Small Business,Male,4.0,Standard,3.0,Divorced,5.0,0,2,0,Senior Manager,24699.0,3.0
0,57.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,21755.0,3.0
0,40.0,Self Enquiry,1,16.0,Salaried,Female,2.0,Basic,3.0,Divorced,4.0,1,3,0,Executive,17213.0,3.0
0,21.0,Company Invited,3,15.0,Small Business,Male,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,17610.0,2.0
1,33.0,Self Enquiry,3,11.0,Small Business,Female,3.0,Basic,3.0,Unmarried,2.0,1,2,1,Executive,17851.0,2.0
0,36.0,Self Enquiry,1,16.0,Small Business,Female,3.0,Basic,5.0,Divorced,7.0,0,2,1,Executive,18452.0,4.0
0,46.0,Company Invited,1,13.0,Small Business,Female,3.0,Deluxe,3.0,Divorced,3.0,0,5,0,Manager,20258.0,1.0
1,41.0,Company Invited,3,10.0,Small Business,Male,3.0,Deluxe,4.0,Unmarried,2.0,0,3,1,Manager,24355.0,2.0
0,50.0,Self Enquiry,1,16.0,Large Business,Male,4.0,Standard,3.0,Unmarried,7.0,0,5,0,Senior Manager,25496.0,5.0
1,40.0,Self Enquiry,3,28.0,Small Business,Male,4.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,21380.0,4.0
0,31.0,Self Enquiry,1,15.0,Salaried,Male,4.0,Basic,4.0,Unmarried,1.0,1,3,1,Executive,17657.0,2.0
1,21.0,Self Enquiry,3,18.0,Salaried,Female,2.0,Basic,4.0,Unmarried,2.0,0,5,0,Executive,17716.0,3.0
0,29.0,Self Enquiry,1,29.0,Salaried,Male,3.0,Basic,3.0,Unmarried,1.0,0,3,1,Executive,17201.0,2.0
0,35.0,Self Enquiry,1,15.0,Salaried,Male,4.0,Deluxe,4.0,Unmarried,1.0,0,2,1,Manager,21540.0,5.0
0,36.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,22347.0,2.0
0,28.0,Self Enquiry,3,15.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,20253.0,3.0
0,49.0,Self Enquiry,1,13.0,Salaried,Male,4.0,Standard,3.0,Unmarried,1.0,0,2,1,Senior Manager,25965.0,3.0
0,51.0,Self Enquiry,3,20.0,Salaried,Female,4.0,Deluxe,3.0,Divorced,5.0,0,3,0,Manager,19936.0,3.0
0,36.0,Self Enquiry,1,8.0,Salaried,Female,3.0,Basic,3.0,Divorced,5.0,0,5,1,Executive,17543.0,3.0
1,34.0,Company Invited,3,25.0,Small Business,Male,2.0,Deluxe,3.0,Unmarried,1.0,1,2,1,Manager,20304.0,5.0
0,55.0,Self Enquiry,1,8.0,Salaried,Female,3.0,Super Deluxe,3.0,Unmarried,3.0,1,5,0,AVP,31659.0,4.0
0,24.0,Self Enquiry,3,13.0,Small Business,Female,3.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,22347.0,5.0
0,30.0,Self Enquiry,3,8.0,Large Business,Male,3.0,Basic,4.0,Divorced,2.0,0,3,1,Executive,17476.0,5.0
1,26.0,Company Invited,1,9.0,Large Business,Male,3.0,Basic,5.0,Unmarried,1.0,0,3,0,Executive,18102.0,5.0
0,22.0,Self Enquiry,1,17.0,Small Business,Female,3.0,Basic,4.0,Divorced,2.0,0,2,1,Executive,17244.0,2.0
0,36.0,Self Enquiry,3,8.0,Small Business,Male,4.0,Standard,3.0,Divorced,2.0,0,2,1,Senior Manager,22596.0,3.0
1,30.0,Company Invited,1,10.0,Large Business,Male,3.0,Basic,3.0,Unmarried,19.0,1,4,1,Executive,17285.0,3.0
0,37.0,Self Enquiry,1,20.0,Salaried,Female,3.0,Basic,5.0,Married,2.0,0,4,1,Executive,18034.0,3.0
0,40.0,Self Enquiry,3,8.0,Small Business,Female,3.0,Deluxe,4.0,Married,1.0,0,2,0,Manager,20715.0,3.0
0,42.0,Self Enquiry,1,6.0,Salaried,Female,3.0,Basic,5.0,Married,4.0,0,3,1,Executive,17576.0,4.0
0,36.0,Self Enquiry,1,16.0,Salaried,Male,3.0,Deluxe,4.0,Unmarried,3.0,1,5,0,Manager,22347.0,3.0
0,43.0,Self Enquiry,1,18.0,Salaried,Male,4.0,Super Deluxe,4.0,Married,2.0,0,3,0,AVP,29336.0,3.0
0,36.0,Self Enquiry,1,8.0,Small Business,Female,4.0,Deluxe,3.0,Divorced,7.0,0,5,1,Manager,18448.0,3.0
0,54.0,Self Enquiry,1,11.0,Small Business,Male,3.0,King,5.0,Divorced,5.0,0,4,1,VP,34406.0,2.0
0,34.0,Company Invited,3,10.0,Small Business,Female,3.0,Deluxe,3.0,Divorced,1.0,0,2,1,Manager,21538.0,3.0
0,31.0,Self Enquiry,1,13.0,Small Business,Female,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,Manager,22347.0,2.0
0,43.0,Company Invited,1,27.0,Small Business,Male,3.0,Basic,3.0,Divorced,1.0,0,4,0,Executive,17258.0,5.0
0,43.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Deluxe,3.0,Married,5.0,1,2,0,Manager,19522.0,3.0
0,25.0,Self Enquiry,3,13.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,2.0,1,2,0,Manager,19487.0,3.0
0,37.0,Company Invited,1,13.0,Small Business,Female,3.0,Deluxe,3.0,Divorced,4.0,1,3,1,Manager,22347.0,4.0
0,31.0,Self Enquiry,1,6.0,Salaried,Male,4.0,Basic,5.0,Divorced,2.0,0,4,0,Executive,17218.0,3.0
0,39.0,Company Invited,1,6.0,Salaried,Male,3.0,King,3.0,Married,2.0,1,3,0,VP,34197.0,3.0
0,56.0,Company Invited,3,12.0,Salaried,Female,2.0,Super Deluxe,5.0,Divorced,1.0,0,3,1,AVP,28212.0,2.0
